StartTimeUnixNano,EndTimeUnixNano,Duration,TraceID,SpanID,ParentID,PodName,OperationName
1674981815421344909,1674981815427083750,5738,t20,s732,s308,ts-price-service,PriceController.query
1674981815422860550,1674981815426206641,3346,t20,s1856,s732,ts-price-service,PriceConfigRepository.findByRouteIdsAndTrainTypes
1674981815423297118,1674981815426145510,2848,t20,s1377,s1856,ts-price-service,SELECT price_config
1674981815424806742,1674981815425704176,897,t20,s2452,s1377,ts-price-service,SELECT ts.price_config
1674981815449000000,1674981815468214483,19214,t20,s2357,s1189,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981815472000000,1674981815486036779,14036,t20,s2158,s827,ts-seat-service,/api/v1/seatservice/seats/left_tickets
1674981815449998108,1674981815467868760,17870,t20,s2038,s2357,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981815473002858,1674981815485732776,12729,t20,s1922,s2158,ts-seat-service,SeatController.getLeftTicketOfInterval
1674981815452385736,1674981815458929739,6544,t20,s1855,s2038,ts-seat-service,HTTP POST
1674981815460191287,1674981815466462119,6270,t20,s1482,s2038,ts-seat-service,HTTP GET
1674981815474964010,1674981815479412357,4448,t20,s2036,s1922,ts-seat-service,HTTP POST
1674981815480444805,1674981815484418165,3973,t20,s1425,s1922,ts-seat-service,HTTP GET
1674981815455000000,1674981815458073772,3073,t20,s2072,s1855,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1674981815477000000,1674981815479162460,2162,t20,s239,s2036,ts-order-other-service,/api/v1/orderOtherService/orderOther/tickets
1674981815455514292,1674981815457841625,2327,t20,s1506,s2072,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1674981815477374315,1674981815478985922,1611,t20,s73,s239,ts-order-other-service,OrderOtherController.getTicketListByDateAndTripId
1674981815456136298,1674981815457365111,1228,t20,s1392,s1506,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1674981815477769886,1674981815478587852,817,t20,s2458,s73,ts-order-other-service,OrderOtherRepository.findByTravelDateAndTrainNumber
1674981815456271273,1674981815457347985,1076,t20,s1891,s1392,ts-order-other-service,SELECT Order
1674981815477884069,1674981815478574046,689,t20,s1268,s2458,ts-order-other-service,SELECT Order
1674981815456839618,1674981815457310948,471,t20,s2573,s1891,ts-order-other-service,SELECT ts.orders_other
1674981815478023259,1674981815478543491,520,t20,s2090,s1268,ts-order-other-service,SELECT ts.orders_other
1674981815462000000,1674981815465430791,3430,t20,s2613,s1482,ts-config-service,/api/v1/configservice/configs/{configName}
1674981815482000000,1674981815483701605,1701,t20,s1692,s1425,ts-config-service,/api/v1/configservice/configs/{configName}
1674981815462754471,1674981815465187062,2432,t20,s1408,s2613,ts-config-service,ConfigController.retrieve
1674981815482352040,1674981815483577039,1224,t20,s901,s1692,ts-config-service,ConfigController.retrieve
1674981815463296704,1674981815464665931,1369,t20,s1327,s1408,ts-config-service,ConfigRepository.findByName
1674981815482589496,1674981815483208126,618,t20,s906,s901,ts-config-service,ConfigRepository.findByName
1674981815463464768,1674981815464657422,1192,t20,s1998,s1327,ts-config-service,SELECT Config
1674981815482654959,1674981815483202462,547,t20,s2422,s906,ts-config-service,SELECT Config
1674981815464107967,1674981815464538758,430,t20,s2129,s1998,ts-config-service,SELECT ts.config
1674981815482739904,1674981815483145109,405,t20,s1816,s2422,ts-config-service,SELECT ts.config
1674981790043000000,1674981790213515670,170515,t18,s2348,s0,ts-gateway-service,/*
1674981790043631929,1674981790213233731,169601,t18,s125,s2348,ts-gateway-service,FilteringWebHandler.handle
1674981790044823706,1674981790213472031,168648,t18,s2121,s2348,ts-gateway-service,HTTP POST
1674981790047000000,1674981790211795277,164795,t18,s506,s2121,ts-auth-service,/api/v1/users/login
1674981790048989855,1674981790210695582,161705,t18,s416,s506,ts-auth-service,UserController.getToken
1674981790050421638,1674981790057235949,6814,t18,s1442,s416,ts-auth-service,HTTP GET
1674981790054000000,1674981790057837577,3837,t18,s1092,s1442,ts-verification-code-service,/api/v1/verifycode/verify/{verifyCode}
1674981790055711841,1674981790057395522,1683,t18,s268,s1092,ts-verification-code-service,VerifyCodeController.verifyCode
1674981790057967480,1674981790060065646,2098,t18,s2042,s416,ts-auth-service,UserRepository.findByUsername
1674981790208040237,1674981790208978392,938,t18,s131,s416,ts-auth-service,UserRepository.findByUsername
1674981790058242172,1674981790060024760,1782,t18,s1860,s2042,ts-auth-service,SELECT User
1674981790208292941,1674981790208942348,649,t18,s1710,s131,ts-auth-service,SELECT User
1674981790059155346,1674981790059771528,616,t18,s756,s1860,ts-auth-service,SELECT ts.auth_user
1674981790206936102,1674981790207781069,844,t18,s1462,s416,ts-auth-service,SELECT ts.user_roles
1674981790208422328,1674981790208855236,432,t18,s681,s1710,ts-auth-service,SELECT ts.auth_user
1674981802627000000,1674981802667804468,40804,t22,s2168,s0,ts-gateway-service,/*
1674981802627910915,1674981802667134672,39223,t22,s2432,s2168,ts-gateway-service,FilteringWebHandler.handle
1674981802629672430,1674981802667357034,37684,t22,s1656,s2168,ts-gateway-service,HTTP GET
1674981802632000000,1674981802666665082,34665,t22,s2549,s1656,ts-execute-service,/api/v1/executeservice/execute/execute/{orderId}
1674981802633706493,1674981802666136729,32430,t22,s332,s2549,ts-execute-service,ExecuteControlller.executeTicket
1674981802635092888,1674981802656717474,21624,t22,s1636,s332,ts-execute-service,HTTP GET
1674981802657580305,1674981802664973391,7393,t22,s1679,s332,ts-execute-service,HTTP GET
1674981802639000000,1674981802656130842,17130,t22,s659,s1636,ts-order-service,/api/v1/orderservice/order/{orderId}
1674981802639641581,1674981802655844127,16202,t22,s1676,s659,ts-order-service,OrderController.getOrderById
1674981802640130897,1674981802655059856,14928,t22,s608,s1676,ts-order-service,OrderRepository.findById
1674981802646556886,1674981802648905809,2348,t22,s1044,s608,ts-order-service,Session.find order.entity.Order
1674981802648926801,1674981802652928677,4001,t22,s896,s608,ts-order-service,Transaction.commit
1674981802646646431,1674981802648863072,2216,t22,s1790,s1044,ts-order-service,SELECT ts.orders
1674981802660000000,1674981802664534999,4534,t22,s1500,s1679,ts-order-other-service,/api/v1/orderOtherService/orderOther/{orderId}
1674981802660790627,1674981802664338431,3547,t22,s1409,s1500,ts-order-other-service,OrderOtherController.getOrderById
1674981802661249183,1674981802663875647,2626,t22,s1509,s1409,ts-order-other-service,OrderOtherRepository.findById
1674981802662128331,1674981802662998575,870,t22,s345,s1509,ts-order-other-service,Session.find other.entity.Order
1674981802663027053,1674981802663603195,576,t22,s1980,s1509,ts-order-other-service,Transaction.commit
1674981802662335560,1674981802662830078,494,t22,s337,s345,ts-order-other-service,SELECT ts.orders_other
1674981812751000000,1674981812847239746,96239,t35,s158,s0,ts-gateway-service,/*
1674981812751745289,1674981812847005150,95259,t35,s2513,s158,ts-gateway-service,FilteringWebHandler.handle
1674981812753004876,1674981812847205580,94200,t35,s2289,s158,ts-gateway-service,HTTP GET
1674981812758000000,1674981812846118113,88118,t35,s1291,s2289,ts-cancel-service,/api/v1/cancelservice/cancel/{orderId}/{loginId}
1674981812763157199,1674981812844576632,81419,t35,s2505,s1291,ts-cancel-service,CancelController.cancelTicket
1674981812767692324,1674981812778506278,10813,t35,s1990,s2505,ts-cancel-service,HTTP GET
1674981812780995894,1674981812791500571,10504,t35,s1750,s2505,ts-cancel-service,HTTP GET
1674981812796506122,1674981812806835576,10329,t35,s2049,s2505,ts-cancel-service,HTTP PUT
1674981812819185525,1674981812841473753,22288,t35,s113,s2505,ts-cancel-service,HTTP GET
1674981812772000000,1674981812777233463,5233,t35,s614,s1990,ts-order-service,/api/v1/orderservice/order/{orderId}
1674981812772810054,1674981812776980668,4170,t35,s1471,s614,ts-order-service,OrderController.getOrderById
1674981812773265498,1674981812776503251,3237,t35,s1861,s1471,ts-order-service,OrderRepository.findById
1674981812774737779,1674981812775471962,734,t35,s427,s1861,ts-order-service,Session.find order.entity.Order
1674981812775486947,1674981812776189538,702,t35,s272,s1861,ts-order-service,Transaction.commit
1674981812774855784,1674981812775417922,562,t35,s1016,s427,ts-order-service,SELECT ts.orders
1674981812785000000,1674981812790292439,5292,t35,s314,s1750,ts-order-other-service,/api/v1/orderOtherService/orderOther/{orderId}
1674981812798000000,1674981812805359010,7359,t35,s246,s2049,ts-order-other-service,/api/v1/orderOtherService/orderOther
1674981812785892055,1674981812789894457,4002,t35,s2068,s314,ts-order-other-service,OrderOtherController.getOrderById
1674981812798580783,1674981812805079878,6499,t35,s392,s246,ts-order-other-service,OrderOtherController.saveOrderInfo
1674981812786364310,1674981812789339260,2974,t35,s309,s2068,ts-order-other-service,OrderOtherRepository.findById
1674981812799054180,1674981812801258098,2203,t35,s2022,s392,ts-order-other-service,OrderOtherRepository.findById
1674981812801276986,1674981812804680658,3403,t35,s2340,s392,ts-order-other-service,OrderOtherRepository.save
1674981812787449779,1674981812788421106,971,t35,s1914,s309,ts-order-other-service,Session.find other.entity.Order
1674981812788456331,1674981812789070221,613,t35,s963,s309,ts-order-other-service,Transaction.commit
1674981812799728593,1674981812800449051,720,t35,s1481,s2022,ts-order-other-service,Session.find other.entity.Order
1674981812800471280,1674981812801005089,533,t35,s662,s2022,ts-order-other-service,Transaction.commit
1674981812801596925,1674981812801676496,79,t35,s1254,s2340,ts-order-other-service,Session.merge other.entity.Order
1674981812801690511,1674981812804664298,2973,t35,s1204,s2340,ts-order-other-service,Transaction.commit
1674981812787707971,1674981812788215442,507,t35,s1034,s1914,ts-order-other-service,SELECT ts.orders_other
1674981812799899349,1674981812800311905,412,t35,s159,s1481,ts-order-other-service,SELECT ts.orders_other
1674981812801970136,1674981812804095731,2125,t35,s1435,s1204,ts-order-other-service,UPDATE ts.orders_other
1674981812823000000,1674981812841137957,18137,t35,s1946,s113,ts-inside-payment-service,/api/v1/inside_pay_service/inside_payment/drawback/{userId}/{money}
1674981812826324369,1674981812839900043,13575,t35,s1394,s1946,ts-inside-payment-service,InsidePaymentController.drawBack
1674981812827719119,1674981812833050426,5331,t35,s1336,s1394,ts-inside-payment-service,AddMoneyRepository.findByUserId
1674981812833122238,1674981812838693644,5571,t35,s1951,s1394,ts-inside-payment-service,AddMoneyRepository.save
1674981812828273252,1674981812832959631,4686,t35,s1417,s1336,ts-inside-payment-service,SELECT Money
1674981812834205843,1674981812834484197,278,t35,s2342,s1951,ts-inside-payment-service,Session.persist inside_payment.entity.Money
1674981812834560253,1674981812838640457,4080,t35,s177,s1951,ts-inside-payment-service,Transaction.commit
1674981812830000082,1674981812831752025,1751,t35,s286,s1417,ts-inside-payment-service,SELECT ts.inside_money
1674981812835172457,1674981812837358505,2186,t35,s1646,s177,ts-inside-payment-service,INSERT ts.inside_money
1674981813463000000,1674981813482853725,19853,t9,s1648,s0,ts-gateway-service,/*
1674981813463793266,1674981813482632797,18839,t9,s283,s1648,ts-gateway-service,FilteringWebHandler.handle
1674981813465264868,1674981813482844754,17579,t9,s1488,s1648,ts-gateway-service,HTTP GET
1674981813468000000,1674981813482020393,14020,t9,s583,s1488,ts-execute-service,/api/v1/executeservice/execute/execute/{orderId}
1674981813469843000,1674981813481416736,11573,t9,s991,s583,ts-execute-service,ExecuteControlller.executeTicket
1674981813471144010,1674981813479685524,8541,t9,s1927,s991,ts-execute-service,HTTP GET
1674981813474000000,1674981813479026277,5026,t9,s995,s1927,ts-order-service,/api/v1/orderservice/order/{orderId}
1674981813474606270,1674981813478875358,4269,t9,s1461,s995,ts-order-service,OrderController.getOrderById
1674981813475038364,1674981813478394420,3356,t9,s2199,s1461,ts-order-service,OrderRepository.findById
1674981813476491445,1674981813477283737,792,t9,s1179,s2199,ts-order-service,Session.find order.entity.Order
1674981813477383464,1674981813478070346,686,t9,s2180,s2199,ts-order-service,Transaction.commit
1674981813476583651,1674981813477148572,564,t9,s627,s1179,ts-order-service,SELECT ts.orders
1674981798992000000,1674981799103086767,111086,t34,s83,s0,ts-gateway-service,/*
1674981798992905059,1674981799102824560,109919,t34,s1399,s83,ts-gateway-service,FilteringWebHandler.handle
1674981798994236384,1674981799103045896,108809,t34,s1935,s83,ts-gateway-service,HTTP GET
1674981798996000000,1674981799098970253,102970,t34,s1595,s1935,ts-execute-service,/api/v1/executeservice/execute/collected/{orderId}
1674981798997506851,1674981799098405637,100898,t34,s1437,s1595,ts-execute-service,ExecuteControlller.collectTicket
1674981799050946346,1674981799079949281,29002,t34,s1233,s1437,ts-execute-service,HTTP GET
1674981799080833061,1674981799088263045,7429,t34,s1443,s1437,ts-execute-service,HTTP GET
1674981799089089236,1674981799097716340,8627,t34,s1834,s1437,ts-execute-service,HTTP GET
1674981799057000000,1674981799080033360,23033,t34,s594,s1233,ts-order-service,/api/v1/orderservice/order/{orderId}
1674981799058092119,1674981799079856036,21763,t34,s917,s594,ts-order-service,OrderController.getOrderById
1674981799058689191,1674981799079262660,20573,t34,s516,s917,ts-order-service,OrderRepository.findById
1674981799067901119,1674981799071195331,3294,t34,s1142,s516,ts-order-service,Session.find order.entity.Order
1674981799071212068,1674981799076635204,5423,t34,s210,s516,ts-order-service,Transaction.commit
1674981799067990077,1674981799071152737,3162,t34,s1539,s1142,ts-order-service,SELECT ts.orders
1674981799084000000,1674981799088520573,4520,t34,s637,s1443,ts-order-other-service,/api/v1/orderOtherService/orderOther/{orderId}
1674981799090000000,1674981799097674163,7674,t34,s990,s1834,ts-order-other-service,/api/v1/orderOtherService/orderOther/status/{orderId}/{status}
1674981799084619366,1674981799088325674,3706,t34,s972,s637,ts-order-other-service,OrderOtherController.getOrderById
1674981799090380629,1674981799097506678,7126,t34,s1218,s990,ts-order-other-service,OrderOtherController.modifyOrder
1674981799085055881,1674981799087859279,2803,t34,s418,s972,ts-order-other-service,OrderOtherRepository.findById
1674981799090678186,1674981799093138271,2460,t34,s657,s1218,ts-order-other-service,OrderOtherRepository.findById
1674981799093152415,1674981799097097166,3944,t34,s1079,s1218,ts-order-other-service,OrderOtherRepository.save
1674981799085987143,1674981799086886239,899,t34,s349,s418,ts-order-other-service,Session.find other.entity.Order
1674981799086916567,1674981799087554323,637,t34,s368,s418,ts-order-other-service,Transaction.commit
1674981799091498686,1674981799092218715,720,t34,s1220,s657,ts-order-other-service,Session.find other.entity.Order
1674981799092237208,1674981799092836842,599,t34,s1397,s657,ts-order-other-service,Transaction.commit
1674981799093501535,1674981799093546423,44,t34,s1622,s1079,ts-order-other-service,Session.merge other.entity.Order
1674981799093556331,1674981799097079259,3522,t34,s497,s1079,ts-order-other-service,Transaction.commit
1674981799086193019,1674981799086705807,512,t34,s2031,s349,ts-order-other-service,SELECT ts.orders_other
1674981799091643480,1674981799092099460,455,t34,s700,s1220,ts-order-other-service,SELECT ts.orders_other
1674981799093909106,1674981799096410121,2501,t34,s1708,s497,ts-order-other-service,UPDATE ts.orders_other
1674981808247000000,1674981808415962939,168962,t2,s596,s0,ts-gateway-service,/*
1674981808247692601,1674981808415724057,168031,t2,s738,s596,ts-gateway-service,FilteringWebHandler.handle
1674981808248837748,1674981808415941033,167103,t2,s1192,s596,ts-gateway-service,HTTP POST
1674981808252000000,1674981808414298066,162298,t2,s1177,s1192,ts-inside-payment-service,/api/v1/inside_pay_service/inside_payment
1674981808255097811,1674981808413006770,157908,t2,s1720,s1177,ts-inside-payment-service,InsidePaymentController.pay
1674981808257800093,1674981808269319149,11519,t2,s471,s1720,ts-inside-payment-service,HTTP GET
1674981808305066842,1674981808389348554,84281,t2,s1954,s1720,ts-inside-payment-service,HTTP POST
1674981808400603692,1674981808411497377,10893,t2,s2018,s1720,ts-inside-payment-service,HTTP GET
1674981808263000000,1674981808267368457,4368,t2,s1813,s471,ts-order-other-service,/api/v1/orderOtherService/orderOther/{orderId}
1674981808402000000,1674981808409895630,7895,t2,s2170,s2018,ts-order-other-service,/api/v1/orderOtherService/orderOther/status/{orderId}/{status}
1674981808263728678,1674981808267047021,3318,t2,s463,s1813,ts-order-other-service,OrderOtherController.getOrderById
1674981808402870500,1674981808409575312,6704,t2,s1642,s2170,ts-order-other-service,OrderOtherController.modifyOrder
1674981808264056387,1674981808266620060,2563,t2,s897,s463,ts-order-other-service,OrderOtherRepository.findById
1674981808403479911,1674981808406096182,2616,t2,s584,s1642,ts-order-other-service,OrderOtherRepository.findById
1674981808406111201,1674981808409113033,3001,t2,s1740,s1642,ts-order-other-service,OrderOtherRepository.save
1674981808264947293,1674981808265759599,812,t2,s2444,s897,ts-order-other-service,Session.find other.entity.Order
1674981808265786637,1674981808266337487,550,t2,s652,s897,ts-order-other-service,Transaction.commit
1674981808404321150,1674981808405237410,916,t2,s2607,s584,ts-order-other-service,Session.find other.entity.Order
1674981808405270493,1674981808405823752,553,t2,s442,s584,ts-order-other-service,Transaction.commit
1674981808406442789,1674981808406489430,46,t2,s791,s1740,ts-order-other-service,Session.merge other.entity.Order
1674981808406500526,1674981808409095477,2594,t2,s1546,s1740,ts-order-other-service,Transaction.commit
1674981808265131947,1674981808265602857,470,t2,s777,s2444,ts-order-other-service,SELECT ts.orders_other
1674981808404563925,1674981808405029238,465,t2,s2477,s2607,ts-order-other-service,SELECT ts.orders_other
1674981808406777650,1674981808408497936,1720,t2,s2608,s1546,ts-order-other-service,UPDATE ts.orders_other
1674981808270620347,1674981808300599654,29979,t2,s1590,s1720,ts-inside-payment-service,PaymentRepository.findByUserId
1674981808300668216,1674981808303612341,2944,t2,s2296,s1720,ts-inside-payment-service,AddMoneyRepository.findByUserId
1674981808392728459,1674981808399619173,6890,t2,s2413,s1720,ts-inside-payment-service,PaymentRepository.save
1674981808271530097,1674981808300497015,28966,t2,s2393,s1590,ts-inside-payment-service,SELECT Payment
1674981808301488452,1674981808303559317,2070,t2,s2597,s2296,ts-inside-payment-service,SELECT Money
1674981808394003081,1674981808394289515,286,t2,s2005,s2413,ts-inside-payment-service,Session.persist inside_payment.entity.Payment
1674981808394364975,1674981808399561263,5196,t2,s1747,s2413,ts-inside-payment-service,Transaction.commit
1674981808275495916,1674981808299053699,23557,t2,s883,s2393,ts-inside-payment-service,SELECT ts.inside_payment
1674981808301877686,1674981808303220650,1342,t2,s477,s2597,ts-inside-payment-service,SELECT ts.inside_money
1674981808395137140,1674981808397566032,2428,t2,s1469,s1747,ts-inside-payment-service,INSERT ts.inside_payment
1674981808314000000,1674981808391396846,77396,t2,s30,s1954,ts-payment-service,/api/v1/paymentservice/payment
1674981808327409435,1674981808388384472,60975,t2,s2206,s30,ts-payment-service,PaymentController.pay
1674981808331708196,1674981808337875018,6166,t2,s2346,s2206,ts-payment-service,PaymentRepository.findByOrderId
1674981808337951434,1674981808385384703,47433,t2,s1337,s2206,ts-payment-service,PaymentRepository.save
1674981808332956688,1674981808337747119,4790,t2,s1261,s2346,ts-payment-service,SELECT Payment
1674981808339456842,1674981808379002223,39545,t2,s844,s1337,ts-payment-service,Session.merge com.trainticket.entity.Payment
1674981808379132546,1674981808385309917,6177,t2,s139,s1337,ts-payment-service,Transaction.commit
1674981808335721796,1674981808337217936,1496,t2,s2397,s1261,ts-payment-service,SELECT ts.payment
1674981808340114562,1674981808376828533,36713,t2,s2195,s844,ts-payment-service,SELECT ts.payment
1674981808380340076,1674981808383507563,3167,t2,s2148,s139,ts-payment-service,INSERT ts.payment
1674981795074000000,1674981795245586640,171586,t26,s724,s0,ts-gateway-service,/*
1674981795074874412,1674981795245293400,170418,t26,s1040,s724,ts-gateway-service,FilteringWebHandler.handle
1674981795076327610,1674981795245603559,169275,t26,s1703,s724,ts-gateway-service,HTTP GET
1674981795093000000,1674981795244465456,151465,t26,s649,s1703,ts-cancel-service,/api/v1/cancelservice/cancel/{orderId}/{loginId}
1674981795100679409,1674981795242492677,141813,t26,s1378,s649,ts-cancel-service,CancelController.cancelTicket
1674981795105223563,1674981795135923174,30699,t26,s1660,s1378,ts-cancel-service,HTTP GET
1674981795140282258,1674981795180484309,40202,t26,s493,s1378,ts-cancel-service,HTTP PUT
1674981795187529740,1674981795211009892,23480,t26,s1202,s1378,ts-cancel-service,HTTP GET
1674981795213931827,1674981795239046182,25114,t26,s294,s1378,ts-cancel-service,HTTP GET
1674981795115000000,1674981795132710331,17710,t26,s2232,s1660,ts-order-service,/api/v1/orderservice/order/{orderId}
1674981795146000000,1674981795176910038,30910,t26,s1733,s493,ts-order-service,/api/v1/orderservice/order
1674981795115788504,1674981795132354542,16566,t26,s2471,s2232,ts-order-service,OrderController.getOrderById
1674981795146870190,1674981795176459060,29588,t26,s1070,s1733,ts-order-service,OrderController.saveOrderInfo
1674981795116275235,1674981795131520681,15245,t26,s1531,s2471,ts-order-service,OrderRepository.findById
1674981795147488020,1674981795164042465,16554,t26,s52,s1070,ts-order-service,OrderRepository.findById
1674981795164074054,1674981795175679093,11605,t26,s399,s1070,ts-order-service,OrderRepository.save
1674981795121223593,1674981795124116650,2893,t26,s2172,s1531,ts-order-service,Session.find order.entity.Order
1674981795124140622,1674981795128800109,4659,t26,s1029,s1531,ts-order-service,Transaction.commit
1674981795154603717,1674981795157342573,2738,t26,s2366,s52,ts-order-service,Session.find order.entity.Order
1674981795157366111,1674981795161679428,4313,t26,s339,s52,ts-order-service,Transaction.commit
1674981795166663677,1674981795166726000,62,t26,s1501,s399,ts-order-service,Session.merge order.entity.Order
1674981795166738482,1674981795175657130,8918,t26,s2052,s399,ts-order-service,Transaction.commit
1674981795121316366,1674981795123956990,2640,t26,s1764,s2172,ts-order-service,SELECT ts.orders
1674981795154697829,1674981795157170612,2472,t26,s667,s2366,ts-order-service,SELECT ts.orders
1674981795166949075,1674981795171116825,4167,t26,s412,s2052,ts-order-service,UPDATE ts.orders
1674981795192000000,1674981795211143567,19143,t26,s122,s1202,ts-inside-payment-service,/api/v1/inside_pay_service/inside_payment/drawback/{userId}/{money}
1674981795196401722,1674981795209689095,13287,t26,s879,s122,ts-inside-payment-service,InsidePaymentController.drawBack
1674981795198058315,1674981795203523944,5465,t26,s1345,s879,ts-inside-payment-service,AddMoneyRepository.findByUserId
1674981795203593747,1674981795208492596,4898,t26,s2584,s879,ts-inside-payment-service,AddMoneyRepository.save
1674981795198843340,1674981795203446322,4602,t26,s1562,s1345,ts-inside-payment-service,SELECT Money
1674981795204506850,1674981795204767555,260,t26,s891,s2584,ts-inside-payment-service,Session.persist inside_payment.entity.Money
1674981795204814011,1674981795208423884,3609,t26,s1582,s2584,ts-inside-payment-service,Transaction.commit
1674981795200202835,1674981795202386233,2183,t26,s58,s1562,ts-inside-payment-service,SELECT ts.inside_money
1674981795205343021,1674981795207229447,1886,t26,s2063,s1582,ts-inside-payment-service,INSERT ts.inside_money
1674981795223000000,1674981795233406594,10406,t26,s440,s294,ts-user-service,/api/v1/userservice/users/id/{userId}
1674981795224717402,1674981795232504707,7787,t26,s1919,s440,ts-user-service,UserController.getUserByUserId
1674981795225741162,1674981795231722655,5981,t26,s564,s1919,ts-user-service,UserRepository.findByUserId
1674981795226073003,1674981795231694175,5621,t26,s127,s564,ts-user-service,SELECT User
1674981795228843135,1674981795231172799,2329,t26,s140,s127,ts-user-service,SELECT ts.user
1674981797006000000,1674981797042314665,36314,t12,s644,s0,ts-gateway-service,/*
1674981797006887554,1674981797042072560,35185,t12,s1598,s644,ts-gateway-service,FilteringWebHandler.handle
1674981797008183149,1674981797042292386,34109,t12,s1847,s644,ts-gateway-service,HTTP GET
1674981797009000000,1674981797040456707,31456,t12,s1776,s1847,ts-execute-service,/api/v1/executeservice/execute/execute/{orderId}
1674981797010840841,1674981797039911068,29070,t12,s797,s1776,ts-execute-service,ExecuteControlller.executeTicket
1674981797012198605,1674981797038797590,26598,t12,s788,s797,ts-execute-service,HTTP GET
1674981797017000000,1674981797038304428,21304,t12,s2297,s788,ts-order-service,/api/v1/orderservice/order/{orderId}
1674981797017541042,1674981797038123162,20582,t12,s1587,s2297,ts-order-service,OrderController.getOrderById
1674981797017931503,1674981797037473052,19541,t12,s754,s1587,ts-order-service,OrderRepository.findById
1674981797026702147,1674981797029701960,2999,t12,s351,s754,ts-order-service,Session.find order.entity.Order
1674981797029719603,1674981797034855855,5136,t12,s1308,s754,ts-order-service,Transaction.commit
1674981797026783992,1674981797029567800,2783,t12,s343,s351,ts-order-service,SELECT ts.orders
1674981794716000000,1674981794760441828,44441,t23,s2144,s0,ts-gateway-service,/*
1674981794716941555,1674981794760205511,43263,t23,s2537,s2144,ts-gateway-service,FilteringWebHandler.handle
1674981794718509227,1674981794760448034,41938,t23,s4,s2144,ts-gateway-service,HTTP GET
1674981794721000000,1674981794758642585,37642,t23,s1357,s4,ts-execute-service,/api/v1/executeservice/execute/execute/{orderId}
1674981794723642002,1674981794757961687,34319,t23,s2186,s1357,ts-execute-service,ExecuteControlller.executeTicket
1674981794725210678,1674981794756468021,31257,t23,s1751,s2186,ts-execute-service,HTTP GET
1674981794733000000,1674981794755185220,22185,t23,s981,s1751,ts-order-service,/api/v1/orderservice/order/{orderId}
1674981794733583079,1674981794754996427,21413,t23,s835,s981,ts-order-service,OrderController.getOrderById
1674981794734175718,1674981794754344960,20169,t23,s664,s835,ts-order-service,OrderRepository.findById
1674981794742614213,1674981794745762953,3148,t23,s1477,s664,ts-order-service,Session.find order.entity.Order
1674981794745780512,1674981794751514307,5733,t23,s2588,s664,ts-order-service,Transaction.commit
1674981794742704683,1674981794745619636,2914,t23,s500,s1477,ts-order-service,SELECT ts.orders
1674981814840000000,1674981814868685008,28685,t27,s878,s0,ts-gateway-service,/*
1674981814841041151,1674981814868433078,27391,t27,s1634,s878,ts-gateway-service,FilteringWebHandler.handle
1674981814843173734,1674981814868668640,25494,t27,s2408,s878,ts-gateway-service,HTTP GET
1674981814845000000,1674981814867247690,22247,t27,s2529,s2408,ts-execute-service,/api/v1/executeservice/execute/collected/{orderId}
1674981814846879569,1674981814866679892,19800,t27,s1067,s2529,ts-execute-service,ExecuteControlller.collectTicket
1674981814848166775,1674981814855715701,7548,t27,s197,s1067,ts-execute-service,HTTP GET
1674981814856632126,1674981814865710086,9077,t27,s101,s1067,ts-execute-service,HTTP GET
1674981814850000000,1674981814854974997,4974,t27,s480,s197,ts-order-service,/api/v1/orderservice/order/{orderId}
1674981814858000000,1674981814865604443,7604,t27,s1513,s101,ts-order-service,/api/v1/orderservice/order/status/{orderId}/{status}
1674981814850598037,1674981814854810590,4212,t27,s478,s480,ts-order-service,OrderController.getOrderById
1674981814858412148,1674981814865457884,7045,t27,s1161,s1513,ts-order-service,OrderController.modifyOrder
1674981814851079087,1674981814854298679,3219,t27,s1550,s478,ts-order-service,OrderRepository.findById
1674981814858724539,1674981814861264359,2539,t27,s2560,s1161,ts-order-service,OrderRepository.findById
1674981814861284406,1674981814865067149,3782,t27,s1957,s1161,ts-order-service,OrderRepository.save
1674981814852282641,1674981814853144290,861,t27,s1736,s1550,ts-order-service,Session.find order.entity.Order
1674981814853211855,1674981814853908945,697,t27,s798,s1550,ts-order-service,Transaction.commit
1674981814859582559,1674981814860228871,646,t27,s1654,s2560,ts-order-service,Session.find order.entity.Order
1674981814860252526,1674981814860927068,674,t27,s2207,s2560,ts-order-service,Transaction.commit
1674981814861693704,1674981814861760706,67,t27,s986,s1957,ts-order-service,Session.merge order.entity.Order
1674981814861767078,1674981814865058213,3291,t27,s607,s1957,ts-order-service,Transaction.commit
1674981814852404619,1674981814852988860,584,t27,s490,s1736,ts-order-service,SELECT ts.orders
1674981814859641458,1674981814860135551,494,t27,s1201,s1654,ts-order-service,SELECT ts.orders
1674981814862015134,1674981814864327866,2312,t27,s287,s607,ts-order-service,UPDATE ts.orders
1674981788304000000,1674981788575292814,271292,t13,s559,s0,ts-gateway-service,/*
1674981788304819448,1674981788575058404,270238,t13,s1908,s559,ts-gateway-service,FilteringWebHandler.handle
1674981788306009732,1674981788575280675,269270,t13,s2124,s559,ts-gateway-service,HTTP POST
